item_id,rating
630553764X,3.90099
6305537704,3.7272727
6305537739,4.0
6305537798,4.589483
6305537801,4.5080647
630553795X,4.285714
6305538018,3.669173
6305538085,3.1511629
6305538328,3.7515337
6305538352,2.4444444
6305538379,3.0
6305538395,3.7333333
6305538409,2.3
6305538417,2.9310346
6305538425,4.1714287
6305538468,4.6666665
6305538514,5.0
6305538522,4.9130435
6305538557,4.25
6305538581,5.0
630553859X,4.2727275
6305538972,3.756705
6305545103,5.0
6305545138,3.4285715
6305546975,4.4615383
6305548498,4.9333334
6305550875,4.571429
6305551235,4.0333333
630555255X,3.1538463
630555370X,3.8
6305554420,4.2727275
6305554439,3.0833333
6305554463,2.6470587
6305554471,3.3333333
6305554501,4.285714
6305556148,3.9166667
6305556687,3.7142856
6305556695,3.5454545
6305556806,3.2666667
6305557918,3.0
6305559007,4.714286
6305559295,4.5306125
630555952X,4.5625
6305560366,4.25
6305561338,3.6666667
6305561389,4.138889
6305561397,4.25
630556275X,3.642857
6305562784,4.6666665
6305562822,4.324324
6305562849,4.4375
6305564345,3.5204082
6305564426,3.5833333
6305564450,3.919355
6305564752,3.0
6305565430,4.5
6305565449,5.0
6305565481,4.25
6305565724,4.1666665
6305567166,4.6666665
6305567379,2.0
6305568901,3.1510904
6305570051,3.8933334
6305570205,4.375
6305571708,3.3333333
6305572135,5.0
630557216X,4.6
6305573832,3.9939024
6305574944,3.6127946
6305575762,3.8433735
630557605X,4.4093456
630557717X,4.7
630558026X,5.0
6305581916,4.0
6305581924,5.0
6305581940,4.75
6305582734,4.029412
6305582807,3.3333333
6305582823,3.2142856
630558284X,4.0
6305582858,4.0
6305582882,3.0
6305582904,3.375
6305582920,4.0
6305582947,2.5
6305582963,4.5
6305582998,3.0
6305583056,3.5454545
6305583218,4.6363635
6305583226,4.529412
6305583234,4.25
6305583714,4.4444447
6305583730,4.0
6305588171,3.6666667
6305588287,3.2
6305590982,4.3333335
6305596247,4.251701
6305596344,4.5596333
6305598266,4.0
6305599017,3.096774
6305599033,3.0344827
6305600937,3.4333334
630560097X,4.5308924
6305600988,4.172414
6305602360,3.0
6305603723,4.652174
6305603804,3.0
6305603871,3.0625
6305604053,4.3333335
6305604797,3.0
6305604819,3.5148935
6305607443,5.0
6305607850,4.0
6305608105,5.0
6305608245,3.2
6305608253,4.4734044
6305608288,3.775
6305608296,3.0
630560830X,3.2857144
6305608318,3.0
6305608350,3.3333333
6305608369,4.0
6305608474,2.5
6305608695,5.0
6305608733,4.3430963
630560925X,4.4545455
6305609276,4.3333335
6305609292,3.4
6305609306,4.5
6305609322,4.0
6305609357,3.6666667
6305609381,3.0
630560939X,4.5844154
6305609411,1.4
6305609640,4.8333335
6305609659,4.470588
6305609764,4.428571
6305609942,4.6666665
6305610096,3.9375
6305610169,2.3333333
630561024X,3.5
6305610355,4.5
6305610363,4.0
6305610436,4.5333333
6305610479,4.275862
6305611971,4.3333335
6305613516,4.542857
6305613524,4.708556
6305613699,3.7777777
6305613729,4.0
6305614369,4.6363635
6305614377,4.8
6305614385,4.75
6305616027,3.6849315
6305617112,5.0
6305617201,4.4
6305617414,5.0
6305618526,4.571429
6305620849,4.7619047
6305621454,3.8
6305621470,4.0
6305621489,4.0
6305621497,4.6666665
6305621500,4.0
6305621535,3.5333333
6305621640,1.0
6305621780,4.4444447
6305622159,5.0
630562237X,4.0
6305622388,3.6
6305622736,3.2876713
6305622825,4.2455697
6305622892,3.9074075
6305623007,3.4285715
6305623562,4.6666665
6305623589,4.4444447
6305623600,4.6
6305625697,5.0
6305625921,3.5
6305627401,4.433294
6305628084,2.25
6305631808,4.6
6305636389,4.3333335
6305636400,3.4285715
6305636435,3.75
6305636613,3.0
630563663X,3.3333333
6305636672,4.5
6305636702,3.0
6305639175,4.0
6305639426,4.40625
6305639558,3.3333333
6305639744,3.6666667
6305641005,3.3333333
6305645493,3.03125
6305645523,4.25
6305645558,3.4545455
6305646112,4.8333335
6305646147,4.75
630564800X,5.0
6305648301,5.0
6305649014,2.0
6305649103,2.9655173
6305650284,5.0
6305650683,2.857143
6305650691,4.487342
6305650713,3.878788
6305650748,4.2083335
6305650853,4.909091
630565185X,4.866667
6305652139,1.7142857
6305656401,3.7894738
6305657939,4.4043164
6305660646,5.0
6305661219,4.5
6305661235,5.0
6305661243,4.7
6305661251,5.0
6305661677,4.3333335
6305661685,4.46875
6305661693,3.2142856
6305661707,4.8103447
6305661723,4.597015
6305661731,4.75
6305662843,3.7142856
6305663017,5.0
6305663068,4.0172415
6305663084,2.0
6305664110,4.634796
6305666385,2.9230769
6305666709,3.6046512
6305667454,4.0
6305668159,4.0
6305668205,4.7083335
6305668353,4.295154
6305668426,4.6164384
6305668884,3.0
6305669244,4.125
6305669392,3.875
6305669414,4.0833335
6305669430,3.7428572
6305669449,4.354839
630566949X,4.2
6305669511,4.151515
6305674051,4.019608
6305674078,4.375
6305674086,4.0
6305674108,4.125
6305674116,4.34632
6305674140,3.4188035
630567681X,4.42
6305676917,4.7
6305678715,4.0342054
6305679630,5.0
6305680175,4.3809524
6305680434,4.142857
6305680493,4.304348
630568393X,4.0147057
630568524X,2.9545455
6305685436,3.0
6305685924,4.0697675
6305687900,3.0769231
6305689679,4.5
6305690405,3.0
6305692688,4.4496827
630569270X,3.942857
6305693498,3.9473684
6305698821,4.0666666
6305698945,3.0
6305700125,4.8
6305701121,3.5
6305701172,4.354839
6305701180,4.6
6305701229,4.75
6305701245,4.0666666
6305701261,4.6666665
6305701288,4.25
630570130X,3.0
6305701318,4.4545455
6305701334,1.0
6305701369,2.0
6305701407,1.0
6305701466,4.285714
6305701482,4.4
6305701512,4.0560746
6305701717,4.25
6305701849,4.5333333
630570189X,4.07362
630570242X,5.0
6305705135,3.9
6305705240,2.0
6305710341,4.321429
630571035X,4.5102043
6305710376,4.4166665
6305710392,3.967742
6305710414,4.647059
6305710422,4.4054055
6305710449,3.8139534
6305710465,4.45
6305710473,4.5864196
6305710481,3.8947368
6305710503,4.125
630571312X,4.7521186
6305713332,4.0
6305713529,2.9285715
630571486X,3.5777779
6305714886,4.3107343
6305714932,4.6363635
6305714940,5.0
6305714959,5.0
6305715513,5.0
6305715769,4.071429
6305715831,3.0
6305716846,4.0
6305717001,4.06422
6305717095,3.5
6305717265,3.75
6305717273,4.1578946
6305718903,4.087658
6305719012,3.3636363
6305720134,4.0740743
6305721580,4.2727275
6305722765,2.7297297
6305723095,5.0
6305723753,3.3333333
6305724318,5.0
6305725101,4.0
6305728887,3.625
6305729212,4.5041323
6305730407,3.5
6305730997,4.337209
6305731624,3.0
6305731713,2.875
6305731764,3.590909
6305731888,4.6666665
6305731926,4.35
6305731969,3.7
6305731977,3.7
6305731985,1.0
6305732132,5.0
630573223X,4.0
6305732248,2.5
6305732329,4.410714
6305732345,4.359649
6305732353,4.28125
6305732361,3.6857142
6305732388,3.8507462
6305732396,4.6666665
630573240X,4.5211787
6305732426,4.3333335
6305733651,4.58867
6305736146,3.75
6305736308,3.0
6305736359,3.0
6305736499,1.0
6305736685,3.9807692
6305738238,2.5
6305741719,4.6
6305741921,3.510582
6305741980,3.5714285
6305741999,4.28
6305742030,4.453172
6305742197,4.0625
6305742413,3.5142858
6305742510,4.125
6305743762,5.0
6305744165,5.0
6305744319,3.5
6305744653,3.5384614
630574484X,4.4
6305745277,4.571429
6305745358,2.9047618
6305745382,4.3636365
6305746273,3.0
6305746583,4.172414
6305747172,4.7876105
6305748772,2.5
6305748780,4.0
6305748802,4.3846154
6305748829,5.0
6305748853,4.6709676
630574999X,4.5211787
6305750211,3.7954545
6305750467,4.1458335
6305751382,2.0
6305751471,3.6666667
630575246X,4.423077
6305752710,4.0
6305753008,3.5
6305753032,3.2857144
6305753172,4.611111
6305754276,3.8
6305754381,2.0
6305754535,3.935484
6305754551,4.7288136
6305754578,5.0
6305754616,4.6666665
6305754624,4.428571
6305754667,4.0
6305754985,4.5
6305754993,4.4545455
6305755000,5.0
6305755027,4.3809524
6305755175,4.7916665
6305755264,4.75
630575540X,4.0
6305755701,5.0
6305755728,5.0
6305755744,3.0
6305755809,4.0
6305757801,2.5
6305758743,4.571429
6305758832,3.9
6305759170,3.3333333
6305759308,2.375
6305759391,2.6666667
630575991X,4.071429
6305759928,2.142857
6305759944,5.0
6305759995,3.0689654
6305760497,4.5
6305760659,2.6
6305760969,4.6666665
6305761000,4.25
6305761027,4.12
6305761167,4.0
6305761183,4.4
6305761205,5.0
6305761213,4.1695905
6305761302,4.8
6305761310,4.714286
6305761574,4.285714
6305761906,2.5
6305762333,5.0
630576252X,3.2
6305762694,3.375
6305762996,2.5
6305763216,3.0
6305763232,4.0
6305763240,3.9787233
6305763305,4.6137185
6305763313,4.3444443
630576333X,4.528662
6305763356,3.7083333
630576350X,4.502146
6305764352,4.5
6305765669,4.68
6305765723,4.6666665
6305767149,4.6666665
6305767157,5.0
6305767165,3.4230769
630576722X,4.0
6305767483,4.75
6305767866,3.5089285
6305768374,4.4545455
6305769443,4.1666665
6305769761,3.8
6305769877,4.0
6305770182,3.0765958
630577031X,5.0
6305770336,3.857143
6305770352,3.1666667
6305770409,3.0
6305771111,3.4444444
630577112X,3.5
6305771138,4.0
6305772002,4.0
6305772215,3.4117646
630577224X,4.0
6305772320,3.4210527
6305772339,4.6
6305772347,3.7049181
6305772363,3.8333333
6305772398,4.1666665
6305772509,3.8
6305772592,3.327869
630577272X,4.142857
6305772746,3.8
6305772800,4.205128
6305772835,3.9526067
6305773548,4.0
6305773882,3.9166667
6305773904,4.24
6305773955,4.7619047
6305774277,5.0
6305774668,4.25
6305777837,4.121212
6305778256,3.1967213
6305781052,4.071146
6305782261,4.2982454
6305782792,2.0
6305783926,4.3333335
630578485X,3.5
6305784876,4.0
6305784906,3.988007
6305785120,5.0
630578521X,3.235294
6305785252,3.901099
6305786372,4.330275
6305787212,3.3333333
6305787840,3.6666667
6305788006,4.0
6305788138,5.0
6305788278,4.75
6305788316,4.0
6305788340,4.0
6305788405,4.0
6305788618,4.6666665
6305788650,4.75
6305788723,5.0
6305788774,4.0
6305789088,3.1666667
630578910X,3.8
6305789142,3.8333333
6305789304,4.169014
6305789312,4.8206897
6305789320,3.4444444
6305789649,3.5384614
6305789657,3.5227273
6305789797,4.6666665
6305790469,3.0
6305790485,1.0
6305791015,5.0
630579104X,4.4615383
6305791120,3.0
6305791163,4.3846154
630579118X,5.0
6305791538,4.0
6305791759,4.0
6305791775,4.6666665
6305791848,4.3333335
6305791910,5.0
6305791929,4.0
6305791953,4.6363635
6305791961,4.818182
6305792747,4.0
6305793158,3.9285715
6305793204,3.5
6305793344,4.357143
6305793409,4.0
6305793468,3.5
6305793492,3.0
630579376X,4.5
6305793867,3.0
6305793883,3.0
6305793913,4.0
6305793972,4.5
6305794219,3.6666667
6305794251,3.6666667
6305794294,3.0
6305794332,4.0
6305794448,2.5
6305794561,2.0
6305794634,4.0
6305794669,4.714286
6305794693,3.6363637
6305794723,4.0
6305794766,3.0
6305795037,4.1666665
6305795460,4.3333335
6305796203,4.8
6305796297,4.134021
6305797064,3.090909
6305797099,2.5769231
6305797102,3.5
6305797153,3.6923077
630579720X,3.9125
6305797595,4.8333335
6305799032,3.8333333
6305799075,3.0
6305799482,4.75
6305799679,3.0
6305799687,4.7058825
6305800073,4.289091
6305800502,4.6666665
6305801797,4.4736843
6305803544,3.8
6305803773,4.464286
630580379X,3.5882354
630580396X,3.9444444
6305805067,2.7142856
6305805245,3.1481483
6305805385,4.571429
6305805849,2.4186046
6305805873,3.4285715
6305805903,4.0
630580592X,3.1818182
630580706X,4.0472727
630580740X,4.0533333
6305807426,3.9103448
6305807469,3.6666667
6305807523,4.225806
6305807574,4.6
6305807655,4.3584905
6305807671,4.009709
6305807760,4.015873
630580785X,3.55
6305807876,3.5277777
6305807892,4.2777777
6305807906,3.75
6305807914,4.075949
6305807922,4.35
6305807973,4.3333335
630580799X,3.6
6305808058,3.2333333
6305808066,3.0756757
6305808112,2.4285715
6305808139,3.4166667
6305808155,3.0
6305809046,3.75
6305809062,4.8
6305809135,3.966805
6305809178,4.5
6305809232,4.6666665
6305809240,5.0
6305809453,5.0
6305809585,3.2857144
6305809631,4.5
6305809968,3.7878788
630581001X,4.3717647
6305810079,3.8888888
6305810109,4.6568627
6305810125,4.668182
6305810966,3.6
6305811237,4.5
6305811555,3.5
6305811725,4.130435
6305812020,4.7066665
6305812071,4.385965
6305812144,3.4
6305812160,4.1034484
6305812187,4.5675673
6305812195,3.6875
6305812225,4.6833334
6305812233,4.3898306
6305812241,3.5555556
6305812306,4.4117646
6305812322,4.4242425
6305812705,1.5
6305812721,2.8333333
6305812772,4.65625
6305812802,4.75
6305812829,4.6666665
6305812845,5.0
6305812926,4.733333
6305812950,4.9
6305813027,4.75
6305813760,3.0
6305813825,4.0
6305813833,3.2
6305813868,5.0
6305814627,4.616949
6305814694,3.276382
6305814724,3.9038463
6305814821,3.75
6305814953,4.5
6305815178,4.0
6305816611,4.071429
6305816689,3.8163266
630581726X,3.8658535
630581774X,4.3333335
6305817766,5.0
6305818282,4.623011
6305819645,2.0
630581967X,4.0
6305820783,4.4
6305821402,4.4747477
6305821453,4.3913045
6305821461,4.375
6305821550,4.6153846
6305821569,4.2
6305821577,4.3076925
630582245X,2.7282608
6305822484,2.7282608
6305824584,4.214286
630582469X,3.357143
6305824703,3.875
630582472X,3.375
6305825173,3.8888888
6305825742,5.0
6305826595,5.0
6305826722,3.0
6305826773,5.0
6305826781,4.75
6305826803,4.3636365
6305826811,3.9230769
6305826838,3.310345
6305827583,5.0
6305827591,3.6666667
6305827648,3.5263157
6305827656,1.0
6305827710,4.0
6305828075,3.972013
6305828091,3.0
6305828482,3.8
6305829055,5.0
6305829195,2.0
6305830363,3.25
6305830428,3.3333333
6305830479,3.0833333
6305830878,4.219512
6305830991,3.1875
6305831343,4.3
6305831661,3.7464788
6305832161,3.6846154
6305832404,4.5416665
6305832412,4.640244
6305835322,4.15625
6305835381,2.0317461
6305835551,3.3777778
6305835608,3.4
6305836590,3.875
6305836620,3.5952382
6305836639,2.25
6305836663,3.525749
630583671X,4.75
6305836736,3.3636363
6305836760,4.0
6305836833,2.74
6305836957,3.35
6305836965,3.6875
6305836981,4.0
6305837031,3.2857144
6305837074,4.642857
6305837104,4.422414
6305837171,4.7272725
6305837201,4.5833335
6305837228,3.857143
6305837279,3.4
6305837287,4.4
6305837295,3.0
6305837317,5.0
6305837325,4.6182594
6305837341,4.818182
6305837376,4.0
6305837406,4.3492064
6305837481,2.548387
6305837503,4.0
6305837511,3.1111112
6305837562,4.2884617
6305838461,3.0
630583847X,3.25
6305838496,4.0
630583850X,2.0
6305838526,3.0
6305838534,3.6666667
6305838542,3.6666667
6305838550,4.142857
6305838577,2.6666667
6305838658,4.0
6305839522,5.0
6305839670,4.5
6305839743,4.5
6305840008,3.4375
6305840091,4.0277777
6305841233,3.5
630584125X,4.2352943
6305841314,4.408163
6305841497,4.8
6305841632,3.0
6305841675,4.451613
6305841691,4.6666665
6305841934,4.5
6305841977,3.68
6305842000,4.3088236
6305842205,4.5
6305843481,4.8
6305844275,1.0
6305844356,5.0
6305844372,4.0
6305844666,4.0
630584531X,1.5
6305845336,3.4117646
6305845360,1.0
6305845379,3.5
630584545X,3.0
6305845581,3.6666667
6305845670,4.4
6305845689,4.5
6305845743,4.6666665
6305845824,4.75
6305845972,4.0
6305846030,2.3
6305847010,3.857143
6305847045,3.7619047
6305847118,4.4814816
630584836X,4.142857
6305849358,3.7777777
6305849579,4.2222223
6305852170,1.1666666
6305854416,4.111111
630585503X,3.4
6305855471,2.5
630585548X,2.7272727
6305855684,5.0
6305855722,4.0789475
6305855757,4.0
6305855986,4.0
6305857563,3.725
6305858020,5.0
630585808X,4.352941
6305858160,5.0
6305858217,3.6086957
6305858233,4.3846154
630585825X,5.0
6305858357,3.9629629
6305858543,3.5
6305859612,4.647059
6305859620,4.2742615
630585968X,5.0
6305859795,4.0
6305861714,5.0
6305861749,4.9333334
6305863350,4.5
6305865590,3.8672986
6305865620,4.0384617
6305865639,4.0
6305867623,3.6666667
6305867674,4.181818
6305868913,4.236111
6305869049,4.2
6305869057,4.0
6305869138,3.6
6305869189,4.5416665
6305869227,4.1666665
6305869316,4.5625
6305869383,3.4166667
6305869529,3.5
6305869669,3.8333333
630586988X,3.8125
6305870144,3.6
6305870152,4.4
6305870160,4.4413795
6305870187,4.3933935
6305870241,3.3846154
6305870705,4.4
630587073X,3.5625
6305870748,4.5689654
6305870764,1.0
6305870861,4.857143
630587087X,4.5
6305870888,3.625
6305870896,4.2288136
6305871116,4.866667
6305871124,3.625
6305871167,4.6
6305871205,4.6
6305871221,4.5
630587123X,3.5
6305871329,5.0
6305871353,3.875
630587137X,4.0
6305871396,4.5
630587140X,4.3333335
6305872015,3.4285715
630587218X,4.9
6305872201,5.0
6305872236,5.0
6305873461,4.6285715
6305874867,3.9130435
630587493X,4.6821265
6305874948,3.3454545
6305875642,5.0
6305875650,4.5
6305875766,4.5
6305875782,3.7
6305876665,4.321429
6305876738,5.0
6305876770,4.6666665
6305876835,4.0
6305876983,4.571429
6305879974,3.4
6305882010,4.4521737
6305883300,3.6238532
6305883653,4.4166665
630588403X,5.0
6305884129,4.0
6305884145,4.6666665
6305884285,3.2
6305884307,3.6666667
6305884315,2.0
6305884730,3.6
6305884862,2.9047618
6305885079,4.0
6305885141,2.48
6305885168,3.0
6305885192,1.0
6305885214,1.0
6305886245,3.0
6305886857,2.4
6305888817,3.0
6305888876,4.5
6305888965,1.0
6305888973,5.0
6305889171,3.5
630588921X,3.8
6305889236,4.3333335
6305889252,3.0
6305889260,3.0
6305889279,4.0
6305889570,3.7142856
630588983X,3.6666667
630589132X,2.5714285
6305891508,3.1578948
6305892326,2.0
6305892342,3.0
6305892806,3.9433568
6305892865,4.84
6305892873,4.285714
6305892946,3.9112425
6305892989,5.0
6305893055,5.0
630589423X,4.479675
6305895562,4.0588236
6305895791,3.7777777
6305895805,3.1666667
6305895813,3.7142856
6305897786,3.6622808
6305898871,1.8
630589888X,2.0
6305899037,3.857143
6305899061,3.0
6305899142,5.0
6305899169,4.0
6305899452,3.7179487
6305899592,4.0833335
6305901430,3.2
6305901481,4.0
6305901627,4.3142858
6305903204,4.0
6305903212,4.5238094
630590393X,4.0
6305904243,4.5
6305906807,4.1512604
6305907099,3.4047618
6305907153,4.5
6305907161,3.0
6305907293,4.6
6305907579,4.56
6305907595,3.6956522
6305907625,4.0
6305907706,3.9166667
6305907730,4.0
6305907773,4.3333335
6305907870,4.3030305
6305907900,3.3333333
6305907927,4.6666665
630590796X,4.3
6305907986,3.5238094
6305907994,3.6666667
6305908028,4.4615383
6305908257,4.142857
6305908311,3.5
6305908419,4.463195
6305908435,4.428571
630590846X,2.0
6305908486,4.0
6305908516,4.6875
6305908532,3.8756218
6305908621,5.0
6305908710,3.625
6305908745,3.25
6305908788,5.0
6305908850,1.75
6305909431,1.75
6305909474,3.8
6305909490,4.1666665
6305909717,3.9
6305909741,3.3333333
6305910464,4.5882354
6305910529,4.6842103
6305910723,3.909091
630591110X,3.0
6305911657,1.5
6305912491,4.6363635
630591253X,4.0
6305912548,5.0
6305913145,2.0
6305913196,5.0
6305914788,1.0
6305914796,2.25
6305914818,3.9047618
6305915695,3.0
6305915997,4.111111
6305918708,4.0055556
6305920338,5.0
6305920362,5.0
6305920842,3.0
6305921865,3.7777777
630592208X,2.75
6305922640,3.1195078
630592273X,3.9056604
6305922780,4.0
630592287X,1.0
6305926387,4.5
6305926794,4.61086
6305927111,1.0
6305927154,5.0
6305930457,4.5277777
6305930937,4.1
6305931046,4.2608695
6305933650,3.6666667
6305933669,2.7777777
6305934258,4.451613
6305936846,4.3333335
6305938709,4.5
6305938938,4.0
6305938946,4.0
6305938989,4.285714
6305938997,3.9166667
6305939020,3.6
6305940452,4.0
6305940460,5.0
6305940819,3.625
6305940932,3.839705
6305941769,5.0
6305942331,4.6006494
6305942978,3.7058823
6305943133,4.0
6305943389,3.7582417
6305943443,3.7058823
6305943567,4.75
6305943575,3.648148
6305943591,3.3125
630594363X,4.0
6305943672,4.5
6305943680,5.0
6305943729,3.8333333
6305943818,3.1791046
6305943850,4.5
6305943885,5.0
6305943923,5.0
6305943958,4.7
6305944121,4.125
630594413X,4.0
6305944180,3.309859
6305944229,1.0
6305944253,4.3513513
6305944334,4.0416665
6305944350,3.25
6305944431,1.0
630594444X,4.928571
6305944466,3.6666667
6305944512,4.25
6305944539,3.925926
6305944571,4.6666665
6305945268,3.8611112
6305945330,2.8421052
6305947856,2.5
6305947864,2.0
6305948305,3.4285715
630594833X,4.5
6305948356,4.0
6305949638,4.272651
6305949662,3.8253012
6305949743,3.4646466
6305949778,3.857143
6305949840,4.3846154
6305950539,4.405822
6305950652,4.125
6305950660,3.4210527
6305950687,3.5454545
6305950695,3.6
6305951306,2.3333333
6305951446,4.5808825
6305951500,4.5873017
6305951527,4.5
6305951535,4.5
6305951624,3.2676055
6305951640,4.1538463
6305951667,3.52
6305951756,4.352941
6305954216,4.2272725
6305954305,4.1
6305954429,4.3846154
6305955018,4.1666665
6305957606,3.0
630595769X,4.3846154
6305957800,4.0
6305957878,4.2093024
6305958041,3.588533
630595805X,4.265226
6305958076,4.034091
6305958092,4.354839
6305958130,4.096774
6305958165,4.4905663
6305958181,3.9505882
6305958637,3.75
6305958696,4.2
6305962596,4.7496285
6305963088,3.7913768
6305963126,4.1797385
6305968896,3.5894039
6305969035,5.0
6305969086,3.0
6305969922,4.5
6305970874,3.5
6305970947,4.5
6305970955,4.4324327
6305971005,4.2352943
6305971161,3.0
6305971374,1.5
6305971714,4.2674417
6305971781,4.5
6305971870,4.3333335
6305971897,4.375
6305971900,3.7272727
6305971935,4.367742
6305972028,4.3627453
6305972060,3.980969
6305972079,3.980969
6305972109,3.6
630597215X,3.5
6305972214,3.6
6305972338,3.847619
6305972370,4.25
6305972435,2.8
6305972451,4.0551724
6305972745,4.288889
630597277X,4.0
6305972796,3.8214285
6305972842,4.6666665
6305972850,5.0
6305972869,5.0
6305972885,4.1136365
6305972923,3.969697
6305973075,4.5555553
6305973164,3.0
6305973245,4.3555555
6305974942,3.8
6305975035,3.857143
6305975213,2.8
630597554X,4.0
6305976333,3.75
6305976384,4.068027
6305976392,3.3333333
6305976422,3.3333333
6305976449,3.3333333
6305977607,3.548387
6305979367,3.347826
6305979561,4.1666665
630598350X,1.8888888
6305983585,3.4545455
630598638X,3.6666667
6305986967,3.6470587
6305987009,3.3043478
6305987017,4.3333335
6305987750,4.0
6305987971,3.3333333
6305988129,5.0
630598820X,2.8
6305988269,2.75
6305988714,5.0
6305988897,2.0
6305988943,2.8709676
6305988951,3.6666667
6305989281,2.902564
6305989427,2.857143
630598946X,4.230769
6305989508,5.0
6305989532,3.5
6305990271,4.3333335
630599093X,5.0
6305992290,4.0
6305994137,4.6363635
630599577X,4.3333335
6305995834,3.1
6305995907,5.0
6305995915,5.0
6305995923,5.0
6305995966,3.6666667
6305995974,4.8
6305995990,3.25
6305996040,3.25
6305999473,3.3333333
6305999678,3.7
6306004041,3.6666667
6306004068,3.35
6306004432,4.3513513
6306004440,4.3513513
6306004459,3.6
6306005153,4.0
6306008454,5.0
6306010513,4.195876
6306010939,4.184466
6306010971,3.64
630601098X,3.5333333
6306011005,4.285714
6306012052,4.073469
6306012281,3.5714285
630601232X,3.962264
6306012400,4.5580487
6306013164,3.0
6309339125,5.0
6309339419,5.0
6309341634,5.0
6310382780,3.909091
6310581902,5.0
6310699350,5.0
631213122X,3.6666667
6313225422,5.0
6313575644,2.0
6356850523,4.3333335
635685054X,4.75
6549303141,3.8
6819902239,4.0
6819902956,5.0
6819902964,4.6666665
6819902972,5.0
6819902999,4.0
6819903022,5.0
6819903030,4.2
6819903065,5.0
6819903103,4.695652
6819903146,5.0
6819903197,4.375
6819903200,5.0
6819903227,5.0
6819903235,5.0
6819903308,5.0
6819903456,4.815108
6819903480,5.0
6819903553,4.5
6819903596,5.0
6819903650,4.4210525
6819903677,5.0
6819903715,5.0
6819903847,5.0
6932955679,5.0
6996221536,4.0526314
7010074860,4.0
703016721X,5.0
7040265893,1.0
7111260716,5.0
7115147280,4.0
7115149844,5.0
7115151563,5.0
7115220174,3.0
7121021412,3.6666667
7121056399,4.5
7182294532,3.0
7201048236,4.5
7204096711,5.0
7208091242,4.428571
7300143032,4.245614
7300143679,4.5
7300143903,5.0
7302160856,2.0
730216956X,4.5833335
7302172331,2.0
7500085834,5.0
7500772084,5.0
750093789X,1.0
7501190852,5.0
7501557225,3.5555556
7502596496,4.7441177
7505727141,3.0
7507419010,5.0
7508270460,5.0
7508612086,4.076923
7508618971,1.0
7508721322,5.0
7508813472,3.0
7508817257,1.0
7508827627,5.0
7509006082,4.196721
7509529700,4.4666667
7509716446,4.0
7510009731,5.0
7510013992,4.0
7512629583,5.0
7530440233,5.0
7530442783,5.0
753054022X,4.8320894
7535349196,3.5
7535847919,3.6
7536058268,5.0
7536058802,5.0
7536691327,5.0
753741436X,4.2537313
7537429154,5.0
7537433992,5.0
7537730776,4.75
7538072799,4.909091
7538445226,3.9883177
7538635254,4.0
7540844787,5.0
7541734462,4.75
7541988669,5.0
754199006X,4.0
7543551675,5.0
7545204824,4.6666665
7560072771,4.263158
7561819935,3.0
7561921411,4.0
7564043504,5.0
774212002X,5.0
7798901876,4.219512
7798926763,3.0
7798928642,5.0
7798948198,5.0
7798954635,3.8139534
7798954910,4.0
779897346X,3.0
7798978127,4.3333335
7798982027,5.0
7798984879,1.0
7799008261,3.75
7799120991,4.6559563
779912685X,4.75
7799127775,4.735545
7799128836,4.740276
779913027X,4.6006885
779913223X,4.5
7799133104,4.449046
7799144076,4.295089
7799145048,4.5736313
7799146303,1.0
7799146915,4.0525
7799146958,4.4328566
7799437278,4.7394543
7799444371,4.683703
7799602694,1.0
7799603070,3.0
7799627409,4.0
779962745X,3.0
7799627891,3.0
7799711817,2.0
7799735007,3.0
7799737832,3.8333333
779980209X,5.0
7799805218,1.0
7799806044,4.0
7799809248,5.0
7799819774,4.1666665
7799819898,3.6666667
7799821035,4.0
7799821728,2.6363637
7799821922,4.5
7799822686,4.3333335
7799825723,3.5
7799831715,3.6666667
7799832142,5.0
7799917946,5.0
7801833503,4.3333335
7801997360,5.0
7802205867,2.0
7806570934,1.0
7807168986,3.0
7807495340,2.0
7810441906,5.0
7811166976,5.0
7811362422,5.0
7811362635,1.0
781136283X,5.0
7816400098,4.571429
7834916610,5.0
7880002731,5.0
7880052313,3.0
7880063315,4.0
788006656X,5.0
7880090339,4.5
7880333754,5.0
7880449809,4.125
7880680403,5.0
788070762X,3.75
7880711872,5.0
7880713298,5.0
7880713352,3.55
7880716122,5.0
7880812547,5.0
7880815279,3.5272727
7880831576,4.75
7880834338,4.0
7880861009,1.0
7880861084,4.0
788086170X,4.0
7880861726,5.0
7880861947,3.0
7880862595,3.857595
7880871942,2.6666667
7880879625,4.4689317
7880884416,1.0
7880888624,4.0
7880977511,3.5
7883061941,5.0
7883250817,5.0
7883631101,4.179348
7883632949,5.0
7883636286,3.625
7883639161,4.002907
7883641875,3.8125
7883662759,4.0
7883666630,4.4307117
7883681753,4.25
7883684000,5.0
7883685635,4.658211
7883686887,4.5038166
7883700820,4.0
788370091X,4.6890087
7883703439,3.3333333
7883704559,4.707042
7883704591,4.7029567
7883704680,4.5185184
7883706837,4.589876
7883708422,3.4285715
788370964X,4.0
7883714481,5.0
7883717804,5.0
788377803X,5.0
7883907824,4.047619
7884030543,5.0
7884031299,4.5
788403171X,3.5
7884033437,2.0
7884035987,3.0
7884062208,5.0
7884063344,2.0
7884063387,4.6588235
7884068168,1.0
7884068818,5.0
7884081512,3.0
7884081687,5.0
