rating_id,user_id,item_id,rating,date
3179,4717,398,4,2025-09-17
3180,4575,347,5,2025-07-13
3181,3781,514,4,2025-04-12
3182,2164,117,4,2025-08-29
3183,1106,203,4,2025-10-19
3184,2249,362,2,2025-12-13
3185,3206,222,5,2025-06-12
3186,3841,52,5,2025-02-26
3187,1597,271,2,2025-02-19
3188,4665,320,2,2025-11-08
3189,802,364,3,2025-09-09
3190,3942,249,3,2025-08-08
3191,1121,98,3,2025-11-20
3192,4523,130,3,2025-10-30
3193,2162,116,4,2025-10-21
3194,1601,382,2,2025-12-19
3195,1504,237,5,2025-11-24
3196,588,314,5,2025-08-16
3197,3674,317,3,2025-06-12
3198,1961,371,4,2025-02-26
3199,5,306,4,2025-01-17
3200,1687,131,3,2025-03-01
3201,1420,230,5,2025-06-15
3202,2061,383,5,2025-08-23
3203,3331,135,3,2025-03-06
3204,1041,390,3,2025-03-13
3205,4528,344,3,2025-12-11
3206,2543,118,4,2025-09-22
3207,1060,397,3,2025-05-16
3208,874,47,3,2025-09-30
3209,4776,339,5,2025-03-24
3210,3587,422,4,2025-04-22
3211,2133,157,2,2025-12-11
3212,23,141,5,2025-05-24
3213,3129,140,3,2025-08-16
3214,2316,436,5,2025-02-15
3215,3354,36,4,2025-06-07
3216,4041,338,2,2025-10-10
3217,3658,406,5,2025-08-10
3218,2633,83,3,2025-09-09
3219,3080,145,4,2025-08-19
3220,1380,250,5,2025-02-06
3221,2618,24,4,2025-09-30
3222,4006,8,3,2025-08-21
3223,2385,333,3,2025-07-14
3224,1845,379,5,2025-06-06
3225,4886,318,5,2025-04-10
3226,3683,380,3,2025-04-07
3227,762,331,5,2025-07-08
3228,2140,308,1,2025-10-08
3229,3599,359,2,2025-01-14
3230,4378,398,5,2025-08-20
3231,1784,400,3,2025-01-02
3232,3797,340,3,2025-10-30
3233,1855,415,2,2025-06-05
3234,2099,501,5,2025-06-22
3235,76,152,2,2025-01-15
3236,3888,74,4,2025-03-22
3237,181,98,3,2025-07-06
3238,1827,369,2,2025-11-17
3239,1466,271,4,2025-01-25
3240,4258,381,4,2025-02-22
3241,4616,484,5,2025-06-17
3242,3091,65,5,2025-05-10
3243,1029,137,3,2025-11-14
3244,1801,513,5,2025-05-28
3245,2331,371,3,2025-09-04
3246,4943,89,3,2025-04-23
3247,3312,315,4,2025-04-29
3248,1912,70,1,2025-01-26
3249,2757,163,4,2025-07-24
3250,3275,424,3,2025-11-20
3251,1228,151,2,2025-06-18
3252,4488,46,4,2025-03-25
3253,3288,35,4,2025-12-26
3254,2481,226,5,2025-06-16
3255,4469,271,5,2025-06-26
3256,1100,34,3,2025-05-27
3257,3469,96,4,2025-08-01
3258,827,336,4,2025-06-10
3259,1433,404,5,2025-07-04
3260,293,163,4,2025-12-16
3261,3170,258,3,2025-04-05
3262,164,330,5,2025-12-08
3263,4638,414,4,2025-09-03
3264,1486,109,5,2025-05-08
3265,3281,190,5,2025-08-28
3266,4278,145,2,2025-02-28
3267,2675,420,4,2025-03-18
3268,50,401,5,2025-07-20
3269,4448,237,5,2025-08-06
3270,1916,177,1,2025-06-06
3271,3302,218,3,2025-07-21
3272,4100,197,5,2025-10-18
3273,2817,238,4,2025-08-26
3274,1525,226,5,2025-11-26
3275,347,323,2,2025-10-16
3276,2475,343,2,2025-01-24
3277,2305,64,5,2025-03-10
3278,964,415,4,2025-05-22
3279,2568,378,5,2025-10-09
3280,3445,506,3,2025-06-15
3281,3033,43,5,2025-10-04
3282,837,56,2,2025-03-17
3283,2345,187,5,2025-07-27
3284,1150,313,1,2025-09-14
3285,627,333,4,2025-12-01
3286,3708,289,4,2025-10-29
3287,2425,65,4,2025-03-29
3288,1506,243,1,2025-05-23
3289,2554,425,5,2025-01-08
3290,2792,186,5,2025-12-09
3291,2461,319,3,2025-02-08
3292,773,236,1,2025-06-25
3293,1501,4,3,2025-07-23
3294,2824,126,4,2025-01-11
3295,4129,13,5,2025-04-22
3296,2062,264,2,2025-05-19
3297,4429,104,5,2025-07-06
3298,784,309,4,2025-06-28
3299,490,344,4,2025-06-19
3300,594,510,4,2025-02-22
3301,3294,503,4,2025-03-25
3302,1610,516,5,2025-12-11
3303,2633,415,4,2025-07-07
3304,2759,101,3,2025-05-24
3305,379,144,5,2025-01-29
3306,716,12,4,2025-03-12
3307,2387,304,3,2025-09-16
3308,549,64,5,2025-09-19
3309,2313,326,4,2025-08-08
3310,131,434,5,2025-10-26
3311,2379,230,4,2025-05-11
3312,3551,176,5,2025-11-16
3313,2427,189,2,2025-08-24
3314,2847,48,5,2025-11-17
3315,1080,86,4,2025-10-31
3316,1016,63,3,2025-02-18
3317,2796,167,3,2025-09-06
3318,4496,358,4,2025-05-14
3319,1320,68,4,2025-07-09
3320,3491,329,3,2025-04-05
3321,794,177,3,2025-08-09
3322,3179,95,4,2025-07-08
3323,399,45,4,2025-07-19
3324,4139,237,3,2025-03-02
3325,3990,434,3,2025-08-27
3326,4532,282,4,2025-09-14
3327,1094,512,5,2025-01-09
3328,470,485,5,2025-02-03
3329,1424,166,4,2025-06-28
3330,304,280,3,2025-06-09
3331,851,72,2,2025-01-02
3332,2041,477,5,2025-04-23
3333,2287,384,4,2025-09-12
3334,3581,90,5,2025-10-23
3335,110,386,4,2025-12-04
3336,2297,413,2,2025-02-16
3337,4487,224,5,2025-11-19
3338,4762,77,2,2025-07-14
3339,1001,273,4,2025-05-01
3340,2564,58,4,2025-04-03
3341,3347,335,5,2025-11-25
3342,1962,222,3,2025-06-22
3343,2295,338,2,2025-11-22
3344,1948,432,4,2025-05-04
3345,730,151,1,2025-12-21
3346,3224,292,2,2025-12-28
3347,4444,262,3,2025-06-01
3348,2594,32,5,2025-10-24
3349,2748,479,4,2025-10-03
3350,743,400,5,2025-01-20
3351,3756,298,4,2025-09-16
3352,1321,385,5,2025-02-25
3353,3896,494,3,2025-08-28
3354,1153,353,3,2025-08-06
3355,2550,174,3,2025-09-26
3356,3673,411,3,2025-01-11
3357,4820,61,3,2025-02-28
3358,3948,190,5,2025-11-23
3359,4118,31,3,2025-10-15
3360,530,394,5,2025-11-11
3361,1889,68,3,2025-09-27
3362,1702,120,1,2025-05-18
3363,3338,82,4,2025-06-13
3364,1880,287,4,2025-09-29
3365,94,295,2,2025-06-04
3366,99,20,5,2025-01-31
3367,2072,453,3,2025-09-08
3368,2668,404,5,2025-09-21
3369,4767,495,5,2025-09-05
3370,4031,374,5,2025-02-10
3371,2226,449,2,2025-07-19
3372,2410,454,4,2025-04-29
3373,418,123,4,2025-10-01
3374,788,368,5,2025-03-16
3375,2672,242,2,2025-04-28
3376,4146,189,5,2025-07-15
3377,1484,9,4,2025-07-17
3378,1776,11,5,2025-03-07
3379,3006,7,2,2025-05-20
3380,1952,353,5,2025-12-22
3381,3465,453,3,2025-09-07
3382,3871,489,2,2025-08-07
3383,295,421,5,2025-03-23
3384,2626,101,4,2025-03-23
3385,2416,173,5,2025-12-01
3386,888,426,5,2025-05-16
3387,3074,375,4,2025-07-22
3388,4291,266,2,2025-07-14
3389,2413,37,1,2025-04-22
3390,3068,243,5,2025-04-29
3391,2094,70,4,2025-01-19
3392,2921,209,5,2025-06-08
3393,4462,357,2,2025-07-22
3394,3180,468,4,2025-04-08
3395,2650,339,4,2025-07-20
3396,2793,500,5,2025-05-22
3397,3286,107,2,2025-06-23
3398,1594,142,5,2025-10-30
3399,2786,497,5,2025-08-13
3400,4532,89,5,2025-11-20
3401,2631,473,4,2025-03-26
3402,1506,2,2,2025-07-14
3403,4140,332,4,2025-07-20
3404,2811,512,5,2025-05-27
3405,4673,379,2,2025-07-25
3406,1404,115,5,2025-12-11
3407,2811,436,5,2025-08-25
3408,2467,165,3,2025-11-08
3409,957,491,5,2025-12-20
3410,2988,214,5,2025-01-05
3411,107,517,2,2025-07-20
3412,2382,421,5,2025-11-16
3413,1042,204,3,2025-09-15
3414,4270,111,2,2025-12-26
3415,1149,258,5,2025-02-26
3416,199,401,5,2025-06-23
3417,2809,114,2,2025-07-27
3418,517,74,2,2025-04-09
3419,1336,295,2,2025-10-26
3420,4886,420,4,2025-05-14
3421,2865,43,4,2025-01-30
3422,1816,405,3,2025-04-18
3423,676,411,5,2025-03-30
3424,3026,513,5,2025-04-28
3425,3879,298,1,2025-04-23
3426,11,156,4,2025-05-19
3427,2924,213,4,2025-12-21
3428,4834,341,4,2025-04-20
3429,2260,382,4,2025-08-28
3430,1562,292,3,2025-07-17
3431,923,103,5,2025-09-21
3432,4275,192,4,2025-12-21
3433,4513,385,2,2025-07-30
3434,2269,173,5,2025-01-07
3435,2605,436,3,2025-11-12
3436,4009,2,5,2025-01-24
3437,2543,37,2,2025-02-02
3438,2262,320,3,2025-03-23
3439,2111,76,5,2025-01-03
3440,1432,325,4,2025-02-02
3441,1730,437,4,2025-04-12
3442,2647,482,4,2025-04-01
3443,3423,500,5,2025-11-10
3444,306,448,5,2025-05-10
3445,143,202,1,2025-02-27
3446,2100,199,3,2025-03-27
3447,611,68,5,2025-01-11
3448,4935,297,5,2025-09-18
3449,1747,324,3,2025-01-27
3450,907,518,4,2025-03-25
3451,1622,406,4,2025-03-15
3452,4454,248,5,2025-09-29
3453,2803,181,5,2025-05-23
3454,3494,403,2,2025-04-09
3455,3658,499,4,2025-03-18
3456,578,64,5,2025-11-30
3457,3697,189,5,2025-04-22
3458,4512,228,5,2025-03-26
3459,1511,198,4,2025-06-28
3460,2145,339,4,2025-02-27
3461,3043,479,5,2025-02-10
3462,383,27,4,2025-02-15
3463,599,436,5,2025-11-12
3464,3913,174,3,2025-09-29
3465,2840,164,4,2025-02-10
3466,4425,97,2,2025-12-15
3467,4107,270,2,2025-06-03
3468,236,489,1,2025-03-26
3469,2342,403,5,2025-08-14
3470,4894,276,3,2025-09-03
3471,2825,45,5,2025-09-09
3472,1991,186,4,2025-03-07
3473,758,172,4,2025-06-18
3474,3517,430,5,2025-05-27
3475,3578,90,4,2025-07-24
3476,49,254,5,2025-08-02
3477,3522,202,3,2025-04-03
3478,3797,152,5,2025-10-03
3479,2416,71,5,2025-01-15
3480,3122,355,1,2025-12-15
3481,4741,99,3,2025-10-12
3482,2163,205,3,2025-01-11
3483,4781,79,4,2025-06-22
3484,3534,160,3,2025-09-13
3485,2522,174,4,2025-09-18
3486,1950,368,4,2025-02-08
3487,4654,436,5,2025-11-02
3488,3024,2,2,2025-02-12
3489,1546,512,4,2025-12-27
3490,3356,146,4,2025-07-16
3491,3332,101,4,2025-12-26
3492,1630,120,5,2025-06-14
3493,517,150,1,2025-10-13
3494,4832,257,4,2025-12-21
3495,3950,254,5,2025-05-28
3496,3426,422,4,2025-03-22
3497,4435,262,4,2025-04-20
3498,4663,367,5,2025-07-15
3499,2465,6,4,2025-08-13
3500,3557,250,4,2025-07-04
3501,1429,299,1,2025-01-25
3502,4707,117,5,2025-03-25
3503,4329,471,4,2025-10-16
3504,2370,336,5,2025-01-05
3505,3370,278,3,2025-07-20
3506,117,468,3,2025-07-19
3507,1146,23,3,2025-08-13
3508,4302,163,2,2025-10-21
3509,2112,510,3,2025-03-03
3510,4014,413,4,2025-08-23
3511,1667,128,2,2025-08-08
3512,2273,504,2,2025-10-04
3513,2251,59,4,2025-11-18
3514,3280,383,3,2025-01-23
3515,997,152,3,2025-09-29
3516,880,46,4,2025-05-26
3517,2296,263,5,2025-06-18
3518,4382,446,4,2025-10-27
3519,3088,338,5,2025-08-25
3520,2948,22,4,2025-07-29
3521,4079,278,4,2025-06-18
3522,27,339,3,2025-09-12
3523,4706,104,5,2025-07-13
3524,129,171,5,2025-01-03
3525,195,380,5,2025-02-21
3526,916,115,1,2025-03-14
3527,754,286,4,2025-02-26
3528,4913,391,2,2025-12-16
3529,548,51,5,2025-04-17
3530,4982,162,3,2025-06-08
3531,3069,65,5,2025-04-16
3532,844,191,5,2025-06-13
3533,1516,11,1,2025-03-19
3534,982,50,4,2025-10-20
3535,4267,42,2,2025-08-01
3536,3746,77,3,2025-02-23
3537,1674,131,4,2025-01-25
3538,1036,7,5,2025-01-14
3539,2314,191,5,2025-06-20
3540,2539,463,2,2025-12-23
3541,996,122,4,2025-06-19
3542,1855,422,4,2025-04-08
3543,2771,481,3,2025-10-28
3544,2749,247,5,2025-04-07
3545,569,349,5,2025-08-10
3546,942,434,4,2025-05-05
3547,1766,493,4,2025-07-29
3548,3719,134,4,2025-12-18
3549,3649,353,5,2025-01-27
3550,4748,269,5,2025-12-03
3551,3198,208,3,2025-08-09
3552,723,519,3,2025-04-19
3553,4287,415,5,2025-08-15
3554,192,237,3,2025-01-14
3555,2851,153,2,2025-02-28
3556,4120,11,4,2025-04-01
3557,308,229,5,2025-03-13
3558,703,346,4,2025-09-09
3559,3850,164,4,2025-12-09
3560,3438,459,2,2025-01-21
3561,2950,167,3,2025-09-18
3562,4192,226,4,2025-06-16
3563,4038,115,3,2025-09-17
3564,4749,475,3,2025-06-07
3565,1546,92,5,2025-12-02
3566,2706,135,3,2025-11-16
3567,588,280,5,2025-04-29
3568,2123,475,4,2025-08-24
3569,2044,479,2,2025-10-10
3570,4265,50,5,2025-06-18
3571,41,370,3,2025-06-28
3572,4530,25,4,2025-07-08
3573,878,265,5,2025-09-19
3574,1413,342,3,2025-04-26
3575,4518,152,4,2025-05-09
3576,3230,153,5,2025-06-25
3577,3382,439,2,2025-03-09
3578,234,65,3,2025-06-16
3579,697,173,4,2025-08-28
3580,2333,206,5,2025-09-10
3581,4372,415,4,2025-11-12
3582,2084,407,4,2025-02-20
3583,1697,161,3,2025-03-04
3584,1751,466,5,2025-05-28
3585,280,170,5,2025-08-24
3586,798,302,2,2025-10-06
3587,1584,151,4,2025-07-07
3588,3431,452,5,2025-09-01
3589,3672,93,1,2025-03-10
3590,4641,219,2,2025-03-05
3591,3108,428,5,2025-03-22
3592,4412,368,5,2025-06-30
3593,4301,500,3,2025-01-23
3594,4264,351,5,2025-02-11
3595,1903,108,1,2025-11-22
3596,1597,275,5,2025-12-03
3597,3256,424,5,2025-10-15
3598,3359,227,2,2025-07-23
3599,1542,104,3,2025-07-26
3600,4232,235,5,2025-03-25
3601,4694,122,5,2025-08-13
3602,4524,443,4,2025-08-16
3603,1647,269,5,2025-02-16
3604,850,226,3,2025-06-07
3605,1925,444,5,2025-08-08
3606,3770,210,5,2025-05-24
3607,2469,399,4,2025-10-02
3608,984,234,5,2025-10-29
3609,3477,131,5,2025-08-14
3610,3406,91,4,2025-07-22
3611,1941,501,1,2025-02-25
3612,1033,3,4,2025-12-26
3613,125,510,5,2025-12-25
3614,4021,193,5,2025-09-27
3615,1304,106,5,2025-09-30
3616,45,225,3,2025-07-14
3617,3857,479,4,2025-01-20
3618,3981,307,2,2025-05-17
3619,4651,229,3,2025-12-26
3620,1588,82,3,2025-03-24
3621,4325,302,5,2025-09-23
3622,221,443,3,2025-07-11
3623,447,369,5,2025-08-31
3624,4500,70,3,2025-06-11
3625,2336,29,5,2025-11-09
3626,3289,299,4,2025-08-22
3627,1530,505,3,2025-06-04
3628,814,155,5,2025-10-31
3629,1063,147,5,2025-10-16
3630,323,429,4,2025-11-24
3631,3233,463,2,2025-02-15
3632,359,520,4,2025-03-13
3633,522,404,2,2025-09-25
3634,46,446,5,2025-04-12
3635,4321,193,4,2025-01-29
3636,3327,298,4,2025-03-24
3637,797,366,4,2025-01-20
3638,1740,113,4,2025-08-11
3639,1859,498,3,2025-08-17
3640,3337,275,1,2025-02-23
3641,4779,414,5,2025-07-02
3642,3769,79,2,2025-07-28
3643,2647,329,5,2025-08-08
3644,3741,299,4,2025-09-05
3645,1084,198,3,2025-03-04
3646,2995,323,3,2025-03-27
3647,4423,242,5,2025-12-04
3648,2161,475,3,2025-11-16
3649,4850,275,5,2025-10-27
3650,3008,139,3,2025-04-14
3651,673,189,5,2025-03-22
3652,260,65,3,2025-08-25
3653,3346,106,5,2025-08-30
3654,892,1,3,2025-10-17
3655,3677,499,4,2025-09-10
3656,1665,307,4,2025-05-28
3657,37,36,5,2025-09-21
3658,35,488,3,2025-05-22
3659,1585,47,2,2025-04-10
3660,4498,294,3,2025-06-19
3661,4960,429,1,2025-09-09
3662,1948,518,4,2025-07-10
3663,2835,146,3,2025-06-14
3664,754,244,5,2025-06-27
3665,2026,291,4,2025-12-13
3666,3344,514,4,2025-07-09
3667,3453,479,5,2025-09-14
3668,3520,145,5,2025-01-31
3669,3847,448,5,2025-10-30
3670,488,150,2,2025-02-05
3671,2607,16,5,2025-11-28
3672,4719,242,3,2025-08-24
3673,1928,74,4,2025-05-03
3674,1221,335,1,2025-07-23
3675,4421,176,5,2025-02-23
3676,1308,189,5,2025-06-28
3677,3248,273,3,2025-09-28
3678,3945,47,2,2025-11-21
3679,225,119,5,2025-11-04
3680,2742,450,3,2025-07-26
3681,1170,426,2,2025-02-04
3682,2577,498,4,2025-06-16
3683,2669,149,4,2025-08-18
3684,3195,60,3,2025-05-21
3685,417,473,3,2025-01-29
3686,2671,19,5,2025-06-17
3687,937,347,5,2025-07-19
3688,116,83,4,2025-03-10
3689,1598,358,2,2025-10-28
3690,2343,60,3,2025-11-18
3691,2972,138,4,2025-04-02
3692,4859,388,5,2025-12-12
3693,1765,118,5,2025-06-18
3694,514,231,4,2025-02-28
3695,4714,462,5,2025-01-08
3696,4268,377,1,2025-09-26
3697,1601,481,5,2025-08-03
3698,801,407,2,2025-08-10
3699,3361,410,5,2025-11-27
3700,243,97,4,2025-04-22
3701,1592,164,5,2025-11-28
3702,3703,406,3,2025-08-03
3703,4159,231,5,2025-12-31
3704,4666,170,4,2025-12-09
3705,474,481,3,2025-03-31
3706,4874,193,4,2025-07-28
3707,2978,247,5,2025-05-08
3708,890,370,3,2025-11-22
3709,4033,145,5,2025-10-21
3710,2359,173,5,2025-02-12
3711,4904,157,5,2025-04-04
3712,2754,5,1,2025-11-18
3713,2560,411,5,2025-06-14
3714,3134,125,4,2025-08-13
3715,213,109,2,2025-03-15
3716,4095,75,4,2025-07-07
3717,3990,287,4,2025-02-15
3718,2880,430,5,2025-09-11
3719,3095,503,3,2025-07-27
3720,1743,16,5,2025-04-09
3721,3330,63,5,2025-03-18
3722,3016,456,5,2025-05-15
3723,1327,199,4,2025-05-03
3724,1506,276,3,2025-01-31
3725,4366,311,5,2025-02-26
3726,3351,318,5,2025-11-03
3727,2383,305,5,2025-08-03
3728,4841,274,4,2025-08-17
3729,853,305,4,2025-12-05
3730,1744,182,5,2025-02-15
3731,206,512,5,2025-01-13
3732,3925,373,4,2025-05-23
3733,1384,17,3,2025-05-19
3734,3500,364,5,2025-12-22
3735,781,510,4,2025-11-20
3736,1758,455,2,2025-06-10
3737,1909,79,4,2025-02-10
3738,2392,405,5,2025-05-01
3739,94,102,5,2025-09-17
3740,37,326,4,2025-12-12
3741,1696,218,4,2025-08-09
3742,3002,204,4,2025-08-02
3743,4441,105,2,2025-07-27
3744,2200,130,4,2025-01-07
3745,60,320,3,2025-02-15
3746,2818,40,4,2025-11-23
3747,2065,113,3,2025-07-22
3748,1460,74,4,2025-06-04
3749,1490,497,2,2025-03-12
3750,4147,294,5,2025-03-15
3751,1891,449,3,2025-12-05
3752,2885,79,5,2025-11-01
3753,1891,31,5,2025-01-09
3754,3686,369,5,2025-03-03
3755,3975,99,5,2025-05-21
3756,4821,343,3,2025-10-01
3757,4460,297,5,2025-10-24
3758,87,408,2,2025-12-13
3759,1391,174,3,2025-12-17
3760,4153,452,5,2025-11-08
3761,4963,94,5,2025-05-29
3762,4808,48,5,2025-03-28
3763,2112,321,4,2025-09-06
3764,1689,411,3,2025-11-27
3765,2721,312,1,2025-12-24
3766,1693,432,5,2025-08-17
3767,3341,480,5,2025-03-05
3768,3607,279,5,2025-08-21
3769,4512,417,3,2025-02-17
3770,3572,229,5,2025-09-16
3771,2805,438,4,2025-02-15
3772,6,308,2,2025-07-13
3773,1921,432,3,2025-04-25
3774,3842,274,5,2025-05-27
3775,4785,28,3,2025-08-31
3776,3308,400,5,2025-06-21
3777,3782,197,3,2025-10-28
3778,4077,72,5,2025-07-22
3779,3282,464,2,2025-04-28
3780,1111,495,5,2025-09-10
3781,4583,106,1,2025-07-01
3782,4671,386,4,2025-08-11
3783,4810,31,5,2025-06-26
3784,3334,141,5,2025-04-13
3785,403,283,3,2025-02-27
3786,357,108,4,2025-01-25
3787,4968,98,3,2025-11-17
3788,919,510,5,2025-10-08
3789,852,175,1,2025-09-13
3790,2561,35,4,2025-09-07
3791,4845,40,5,2025-03-09
3792,2292,27,3,2025-02-02
3793,4729,195,1,2025-11-03
3794,1344,232,3,2025-11-07
3795,1013,291,3,2025-04-21
3796,1404,82,2,2025-02-23
3797,3133,404,5,2025-11-04
3798,3918,289,5,2025-10-23
3799,538,172,4,2025-06-20
3800,174,352,4,2025-04-23
3801,1027,298,4,2025-08-07
3802,4812,54,4,2025-05-06
3803,2428,227,3,2025-07-15
3804,1200,453,4,2025-08-08
3805,2992,80,4,2025-04-03
3806,2228,405,4,2025-04-18
3807,3691,73,5,2025-09-03
3808,3805,388,5,2025-01-10
3809,2880,190,5,2025-04-15
3810,250,503,4,2025-09-06
3811,3559,213,5,2025-08-06
3812,1621,314,5,2025-09-05
3813,1108,489,3,2025-10-22
3814,2447,129,5,2025-10-08
3815,3568,347,4,2025-08-04
3816,2600,171,2,2025-03-15
3817,2135,402,5,2025-11-16
3818,1878,132,3,2025-10-18
3819,53,39,2,2025-01-28
3820,2163,17,4,2025-06-09
3821,3113,281,3,2025-02-15
3822,3319,184,3,2025-11-14
3823,657,169,5,2025-07-11
3824,3764,364,4,2025-08-23
3825,2327,402,4,2025-08-18
3826,2236,386,5,2025-02-08
3827,208,455,5,2025-10-03
3828,654,278,5,2025-10-02
3829,2505,107,5,2025-03-28
3830,1896,286,5,2025-06-07
3831,2114,230,3,2025-12-20
3832,2922,203,4,2025-08-22
3833,2493,327,3,2025-11-15
3834,706,419,3,2025-06-16
3835,167,175,3,2025-02-02
3836,382,157,5,2025-07-18
3837,3541,458,5,2025-12-14
3838,2352,245,4,2025-05-02
3839,2599,10,2,2025-11-06
3840,2758,463,5,2025-03-17
3841,2934,179,4,2025-01-13
3842,2977,492,4,2025-08-12
3843,817,509,4,2025-09-28
3844,4807,218,3,2025-07-25
3845,1956,138,1,2025-04-22
3846,3474,258,5,2025-11-20
3847,1002,134,3,2025-01-15
3848,4270,296,4,2025-09-04
3849,144,393,5,2025-01-04
3850,1665,132,4,2025-01-26
3851,3545,146,4,2025-11-22
3852,1368,353,4,2025-10-15
3853,1710,104,5,2025-03-07
3854,2850,425,3,2025-07-22
3855,4831,97,5,2025-11-15
3856,3703,157,4,2025-08-04
3857,3867,99,3,2025-01-15
3858,3094,459,4,2025-02-07
3859,4276,393,5,2025-04-27
3860,3375,84,4,2025-08-03
3861,979,421,2,2025-03-10
3862,4351,477,5,2025-06-13
3863,4327,237,3,2025-10-09
3864,1895,40,4,2025-01-31
3865,710,240,5,2025-11-12
3866,1671,225,2,2025-07-17
3867,4683,187,5,2025-07-28
3868,4669,300,5,2025-07-16
3869,2866,138,5,2025-09-30
3870,3098,286,2,2025-08-17
3871,3124,299,1,2025-02-13
3872,4709,15,5,2025-03-01
3873,4031,315,2,2025-05-29
3874,429,67,4,2025-10-13
3875,3670,386,3,2025-09-22
3876,1446,389,4,2025-08-16
3877,2106,207,5,2025-08-07
3878,3118,356,5,2025-05-31
3879,1540,17,2,2025-06-30
3880,3560,196,4,2025-03-26
3881,4491,79,4,2025-03-29
3882,1314,129,3,2025-02-03
3883,4074,303,5,2025-12-28
3884,4742,152,4,2025-01-05
3885,888,230,5,2025-04-07
3886,1956,164,5,2025-05-24
3887,1749,210,2,2025-09-28
3888,642,44,5,2025-08-24
3889,3815,258,3,2025-05-06
3890,4254,101,3,2025-09-01
3891,3185,286,5,2025-10-25
3892,4362,199,3,2025-04-07
3893,1419,442,1,2025-08-24
3894,1523,116,2,2025-08-28
3895,4299,36,1,2025-06-28
3896,1224,200,4,2025-11-22
3897,170,250,3,2025-08-15
3898,293,492,2,2025-02-16
3899,504,466,5,2025-09-20
3900,4574,518,5,2025-07-31
3901,1849,69,4,2025-11-21
3902,4817,156,5,2025-10-30
3903,4615,270,3,2025-05-08
3904,221,281,2,2025-03-28
3905,4250,275,5,2025-04-25
3906,4546,209,2,2025-11-16
3907,1739,71,5,2025-11-06
3908,2896,50,3,2025-10-05
3909,3173,442,3,2025-11-23
3910,1449,111,4,2025-02-12
3911,1964,407,5,2025-09-24
3912,3630,28,3,2025-11-28
3913,4023,150,5,2025-12-05
3914,622,126,5,2025-04-24
3915,2317,231,5,2025-12-17
3916,987,170,4,2025-08-02
3917,1942,304,5,2025-06-13
3918,4615,171,3,2025-06-20
3919,2940,362,2,2025-11-29
3920,4450,372,2,2025-06-26
3921,2714,504,2,2025-05-13
3922,1681,188,1,2025-10-31
3923,2428,235,3,2025-11-08
3924,1999,161,4,2025-09-06
3925,2883,90,5,2025-07-23
3926,2299,1,4,2025-11-05
3927,4245,265,2,2025-10-14
3928,2497,7,5,2025-04-16
3929,2763,287,1,2025-10-23
3930,1362,456,3,2025-03-23
3931,4718,190,1,2025-10-11
3932,167,260,3,2025-03-12
3933,1331,389,1,2025-09-06
3934,1105,506,3,2025-12-02
3935,3347,261,5,2025-11-10
3936,4191,60,5,2025-12-07
3937,4458,335,1,2025-03-06
3938,1718,443,4,2025-07-19
3939,719,91,4,2025-05-09
3940,1514,421,3,2025-05-26
3941,1344,65,4,2025-08-17
3942,4263,163,5,2025-02-01
3943,2226,481,4,2025-05-02
3944,4568,195,3,2025-07-16
3945,4100,110,4,2025-09-23
3946,4196,184,3,2025-12-11
3947,2557,126,3,2025-11-18
3948,1315,51,5,2025-09-18
3949,2339,511,5,2025-12-20
3950,4322,352,1,2025-03-23
3951,20,372,4,2025-04-13
3952,595,457,4,2025-09-21
3953,4243,219,5,2025-03-02
3954,4589,254,5,2025-02-26
3955,3341,225,3,2025-02-04
3956,3943,118,4,2025-05-09
3957,457,217,3,2025-06-28
3958,4588,268,3,2025-04-21
3959,3757,438,3,2025-01-31
3960,982,90,4,2025-05-16
3961,1818,223,4,2025-08-24
3962,337,353,2,2025-04-11
3963,4686,259,5,2025-10-07
3964,2097,13,5,2025-07-14
3965,2711,434,5,2025-06-13
3966,3832,236,3,2025-01-06
3967,1526,508,2,2025-05-08
3968,2137,484,5,2025-02-12
3969,3972,284,4,2025-04-22
3970,843,457,4,2025-10-22
3971,3038,148,1,2025-10-17
3972,4929,362,4,2025-05-01
3973,1033,318,2,2025-09-05
3974,3872,373,5,2025-01-26
3975,2291,234,3,2025-06-07
3976,3874,21,5,2025-10-26
3977,471,268,1,2025-04-02
3978,4405,205,1,2025-08-14
3979,420,132,4,2025-11-06
3980,944,35,4,2025-04-09
3981,4329,15,4,2025-06-23
3982,1095,125,4,2025-04-19
3983,1086,509,5,2025-09-05
3984,4623,111,5,2025-02-02
3985,456,183,5,2025-10-21
3986,1871,295,4,2025-11-04
3987,4262,117,5,2025-01-23
3988,4236,485,5,2025-09-02
3989,2768,163,5,2025-11-27
3990,682,456,3,2025-04-14
3991,756,9,5,2025-10-28
3992,2734,278,5,2025-05-29
3993,3038,448,5,2025-04-27
3994,2962,415,4,2025-02-18
3995,2815,85,5,2025-06-29
3996,3244,58,5,2025-06-07
3997,2678,95,4,2025-05-05
3998,3613,458,3,2025-10-15
3999,4418,33,3,2025-03-06
4000,1763,43,5,2025-12-15
4001,2224,221,5,2025-03-13
4002,1862,302,4,2025-03-06
4003,1921,362,2,2025-10-12
4004,3743,87,4,2025-02-23
4005,2571,93,1,2025-09-30
4006,4769,489,2,2025-04-12
4007,2293,517,3,2025-07-04
4008,4553,407,3,2025-06-14
4009,880,42,2,2025-01-05
